id:ID,name,:LABEL
582,青年,适用人群
583,麻疹,疾病
584,角膜炎,疾病
585,结结膜炎,疾病
586,视网膜脉络膜炎,疾病
587,视网膜色素病变,疾病
588,急性全脑炎,疾病
589,先天性感染,病因
590,获得性感染,病因
591,结膜,发病部位
592,术后和外伤后眼内炎,疾病
593,术后感染,病因
594,外伤后感染,病因
595,细菌性眼内炎,疾病
596,革兰阴性菌性眼内炎,疾病
597,革兰阳性菌性眼内炎,疾病
598,玻璃体内注射万古霉素 1.0mg/0.1ml,治疗方案
599,玻璃体内注射庆大霉素 0.1mg/0.1ml,治疗方案
600,玻璃体内注射丁胺卡那霉素 0.4mg/0.1ml,治疗方案
601,玻璃体内注射头孢他啶,治疗方案
602,静脉注射万古霉素 1g,治疗方案
603,静脉注射头孢他啶 1g，每 8 小时一次,治疗方案
604,口服环内沙星,治疗方案
605,结膜下注射万古霉素 25mg 和 头孢他啶 100mg,治疗方案
606,点眼用万古霉素 50mg/ml 和 头孢他啶 100mg/ml，每小时一次,治疗方案
607,革兰阴性菌感染,病因
608,革兰阳性菌感染,病因
609,术后患者,适用人群
610,独眼者,适用人群
611,免疫缺陷患者,适用人群
612,泼尼松［1~1.2mg/(kg·d)］口服，连用 3~5 天，以后根据治疗效果再调整剂量,治疗方案
613,地塞米松（400μg/0.1ml）玻璃体内注射,治疗方案
614,1%醋酸泼尼松龙点眼治疗,治疗方案
615,0.1%地塞米松点眼治疗,治疗方案
616,地塞米松(4~8mg/0.5ml)结膜下注射,治疗方案
617,氟替泼尼松龙（40mg/0.5ml）结膜下注射,治疗方案
618,与敏感的抗生素一起结膜下注射,治疗方案
619,泼尼松［1~1.2mg/(kg·d)］,用药剂量
620,地塞米松（400μg/0.1ml）,用药剂量
621,1%醋酸泼尼松龙,用药剂量
622,0.1%地塞米松,用药剂量
623,地塞米松(4~8mg/0.5ml),用药剂量
624,氟替泼尼松龙（40mg/0.5ml）,用药剂量
625,感染性眼内炎,疾病
626,玻璃体切除联合玻璃体内抗生素注射,治疗方案
627,玻璃体抽吸后抗生素注射,治疗方案
628,细菌感染,病因
629,真菌感染,病因
630,急性期,阶段
631,眼睛,发病部位
632,术后眼内炎,疾病
633,0.3%氧氟沙星或 0.3%~1%庆大霉素滴眼剂点眼，术前 3 天开始，每天 4 次，术前 1 小时内点眼 4 次,治疗方案
634,术前用 5%聚乙烯吡酮碘溶液冲洗结膜囊，清洁眼睑和睫毛,治疗方案
635,术前用 10%聚乙烯吡酮碘溶液清洁眼睑周围皮肤,治疗方案
636,术前用生理盐水冲洗结膜囊,治疗方案
637,头孢呋辛 1mg/0.1ml 眼内注射,治疗方案
638,庆大霉素 20~40mg/0.5ml 结膜下注射,治疗方案
639,头孢他啶 100mg/0.5ml 结膜下注射,治疗方案
640,万古霉素 25~50mg/0.5ml 结膜下注射,治疗方案
641,眼睑、结膜、鼻部菌群,病因
642,接受眼部手术的患者,适用人群
643,有睑缘炎、泪道感染的患者,适用人群
644,眼球穿通伤患者,适用人群
645,0.3%氧氟沙星或 0.3%~1%庆大霉素滴眼剂,用药剂量
646,头孢呋辛 1mg/0.1ml,用药剂量
647,庆大霉素 20~40mg/0.5ml,用药剂量
648,头孢他啶 100mg/0.5ml,用药剂量
649,万古霉素 25~50mg/0.5ml,用药剂量
650,眼内炎,疾病
651,头孢喹林钠（50mg/ml）和庆大霉素（40mg/ml）滴眼剂点眼，每小时 1 次,治疗方案
652,万古霉素（50mg/ml）和妥布霉素（40mg/ml）滴眼剂点眼，每小时 1 次,治疗方案
653,庆大霉素（40mg/0.5ml）和克林霉素（50mg/0.5ml）结膜下注射,治疗方案
654,庆大霉素（初次剂量 2.0mg/kg，以后为 1mg/kg，每 8小时 1 次）和克林霉素（600mg，每 8 小时 1 次）静脉途径给药,治疗方案
655,丁胺卡那霉素（0.4mg/0.1ml）或头孢曲松（2mg/0.1ml）联合万古霉素（1mg/0.1ml）玻璃体内注射,治疗方案
656,糖皮质激素滴眼剂点眼（0.1%地塞米松或 1%醋酸泼尼松龙滴眼液）,治疗方案
657,地塞米松4mg/0.1ml结膜下注射,治疗方案
658,泼尼松 1mg/(kg·d)口服,治疗方案
659,感染,病因
660,真菌性感染,病因
661,可疑眼内炎患者,适用人群
662,头孢喹林钠（50mg/ml）,用药剂量
663,庆大霉素（40mg/ml）,用药剂量
664,万古霉素（50mg/ml）,用药剂量
665,妥布霉素（40mg/ml）,用药剂量
666,庆大霉素（40mg/0.5ml）,用药剂量
667,克林霉素（50mg/0.5ml）,用药剂量
668,庆大霉素（初次剂量 2.0mg/kg，以后为 1mg/kg，每 8小时 1 次）,用药剂量
669,克林霉素（600mg，每 8 小时 1 次）,用药剂量
670,丁胺卡那霉素（0.4mg/0.1ml）,用药剂量
671,头孢曲松（2mg/0.1ml）,用药剂量
672,万古霉素（1mg/0.1ml）,用药剂量
673,地塞米松4mg/0.1ml,用药剂量
674,糖尿病,疾病
675,规范用药治疗,治疗方案
676,根据炎症类型、严重程度、伴有血糖升高的程度等方面未确定,治疗方案
677,后马托品眼膏每天 1～3 次点眼,治疗方案
678,阿托品眼膏每日 1～2 次,治疗方案
679,2%后马托品眼膏每天一次或隔日一次,治疗方案
680,结膜下注射散瞳剂（1%阿托品、1%可卡因和 0.1%肾上腺素等量混合液）0.1～0.2ml,治疗方案
681,非甾体消炎药滴眼剂单独使用,治疗方案
682,非甾体消炎药滴眼剂与糖皮质激素滴眼剂联合应用,治疗方案
683,活动性炎症,阶段
684,轻度炎症,阶段
685,代谢性,病因类型
686,糖尿病患者,适用人群
687,每 15 分钟点眼一次，连续 4 次后改为每小时一次,用药剂量
688,每天 1～3 次,用药剂量
689,每日 1～2 次,用药剂量
690,每天一次或隔日一次,用药剂量
691,0.1～0.2ml,用药剂量
692,糖皮质激素口服治疗，如泼尼松通常不超过 30～40mg/d,治疗方案
693,苯丁酸氮芥、环磷酰胺、磷哆嗪呤等,治疗方案
694,环孢素、FK506,治疗方案
695,眼前段炎症,病因
696,泼尼松通常不超过 30～40mg/d,用药剂量
697,眼弓形虫病,疾病
698,大剂量糖皮质激素长期治疗,治疗方案
699,其他免疫抑制剂,治疗方案
700,小于常规剂量的糖皮质激素,治疗方案
701,有效的抗弓形虫药物,治疗方案
702,虹膜红变,疾病
703,瞳孔闭锁,疾病
704,视网膜凝治疗,治疗方案
705,积极抗炎治疗,治疗方案
706,抗青光眼药物治疗,治疗方案
707,激光虹膜切开术,治疗方案
708,视网膜缺血,病因
709,瞳孔,发病部位
710,虹膜睫状体炎,疾病
711,非甾体消炎药滴眼剂点眼,治疗方案
712,睫状体,发病部位
713,每天点眼3-4次,用药剂量
714,晶状体超声乳化及人工晶状体植入,治疗方案
715,手术前后给予糖皮质激素和非甾体消炎药滴眼剂点眼,治疗方案
716,Fuchs 综合征,病因
717,晶状体,发病部位
718,遗传性,病因类型
719,非甾体消炎药,用药剂量
720,抗青光眼手术治疗,治疗方案
721,未知疾病（根据上下文推测为某种炎症性眼病，如葡萄膜炎）,疾病
722,糖皮质激素初始用量为 1mg/(kg·d)，待炎症控制后逐渐减量,治疗方案
723,活动期,阶段
724,1mg/(kg·d),用药剂量
725,视网膜下纤维化和葡萄膜炎综合征,疾病
726,苯丁酸氮芥口服治疗，初始用量为 0.1mg/(kg·d)，联合清热利湿、疏肝理气的中药治疗,治疗方案
727,环孢素［5mg/(kg·d)］联合小剂量糖皮质激素（15mg/d）及中医辨证治疗,治疗方案
728,环磷酰胺联合糖皮质激素和中医辨证治疗,治疗方案
729,环孢素 5mg/(kg·d),用药剂量
730,糖皮质激素 15mg/d,用药剂量
731,猫抓病,疾病
732,梅毒,疾病
733,Lyme病,疾病
734,环丙沙星,治疗方案
735,利福平,治疗方案
736,强力霉素,治疗方案
737,青霉素,治疗方案
738,头孢唑肟,治疗方案
739,阿莫西林,治疗方案
740,四环素,治疗方案
741,革兰阴性杆菌,病因
742,梅毒螺旋体,病因
743,伯氏疏螺旋体,病因
744,此病,疾病
745,免疫抑制剂治疗,治疗方案
746,非甾体消炎药物治疗,治疗方案
747,其他药物治疗,治疗方案
748,较为严重,阶段
749,浆膜,发病部位
750,皮肤病变,疾病
751,糖皮质激素的外用或病变皮肤内注射,治疗方案
752,α-干扰素病变皮肤内注射,治疗方案
753,系统性红斑狼疮,疾病
754,前巩膜炎,疾病
755,狼疮性神经炎,疾病
756,中枢神经系统受累,疾病
757,血管闭塞,疾病
758,玻璃体出血,疾病
759,牵拉性视网膜脱离,疾病
760,氯喹，每次 0.25g，每日 2 次,治疗方案
761,氯喹，每次 0.2~0.4g，每日 1~2 次,治疗方案
762,糖皮质激素，用于出血性病变、肾脏病变和中枢神经系统受累及视网膜血管炎和严重巩膜炎,治疗方案
763,局部点眼治疗,治疗方案
764,环磷酰胺，用于顽固的全身病变和视网膜血管病变或对糖皮质激素无反应,治疗方案
765,视网膜激光光凝治疗,治疗方案
766,玻璃体切除术和相关的视网膜脱离手术治疗,治疗方案
767,前巩膜,发病部位
768,系统性红斑狼疮患者,适用人群
769,对糖皮质激素无反应的患者,适用人群
770,反复玻璃体出血和牵拉性视网膜脱离患者,适用人群
771,糖皮质激素，最初剂量一般为 30~60mg/d,治疗方案
772,静脉给予大剂量的糖皮质激素,治疗方案
773,苯丁酸氮芥、环磷酰胺、环孢霉素A等治疗,治疗方案
774,弓形虫感染,疾病
775,抗弓形虫制剂,治疗方案
776,乙胺嘧啶,治疗方案
777,弓形虫,病因
778,活动性病变,阶段
779,急性症状,阶段
780,妊娠期女性,适用人群
781,免疫受损者,适用人群
782,磺胺嘧啶,治疗方案
783,氯林可霉素,治疗方案
784,螺旋霉素,治疗方案
785,Altoqueone,治疗方案
786,亚叶酸,治疗方案
787,甲红霉素,治疗方案
788,阿红霉素,治疗方案
789,甲氧苄啶,治疗方案
790,磺胺甲噁唑,治疗方案
791,罗红霉素,治疗方案
792,利福喷丁,治疗方案
793,泼尼松口服治疗,治疗方案
794,环孢霉素 A,治疗方案
795,视神经,发病部位
796,脑组织,发病部位
797,胎盘,发病部位
798,孕妇,适用人群
799,6-磷酸脱氢酶缺乏的患者,适用人群
800,乙胺嘧啶：首日 75mg～100mg，以后改为每日 25mg，连用 1~2 个月,用药剂量
801,乙胺嘧啶：儿童首日剂量为 4mg/(kg·d)，以后改为 1mg/(kg·d)，分两次服用,用药剂量
802,磺胺嘧啶：首次剂量为 2g，之后每 6 小时 1g，治疗 30~60 天,用药剂量
803,磺胺嘧啶：儿童用量为 100mg/(kg·d)，分 4 次服用,用药剂量
804,氯林可霉素：成人每次 300mg，每 6 小时一次，连用 30~40 天,用药剂量
805,氯林可霉素：儿童用量为 16~20mg/(kg·d)，分 4 次服用,用药剂量
806,螺旋霉素：孕妇每日 500mg，每 6 小时一次，连用 21 天,用药剂量
807,螺旋霉素：成人每次 500~700mg，每 6 小时一次，连用 30~40 天,用药剂量
808,螺旋霉素：儿童用量为 100mg/(kg·d)，分 4 次服用,用药剂量
809,Altoqueone：成人用量为 750mg，每 6 小时一次，连用 4~6 周,用药剂量
810,四环素：首日剂量为每次 500mg 口服，每 6 小时一次，以后每次 250mg，每 6 小时一次，连用 30~40 天,用药剂量
811,诺咪四环素：100~200mg/d，连续 30~40 天,用药剂量
812,亚叶酸：每天 5~20mg,用药剂量
813,泼尼松：30~60mg/d,用药剂量
814,弓形虫病,疾病
815,先天性弓形虫感染,疾病
816,自身免疫性炎症,疾病
817,乙胺嘧啶、磺胺嘧啶、氯林可霉素联合糖皮质激素,治疗方案
818,螺旋霉素和磺胺嘧啶,治疗方案
819,螺旋霉素和乙胺嘧啶联合亚叶酸,治疗方案
820,乙胺嘧啶联合磺胺嘧啶和亚叶酸,治疗方案
821,党参、黄芪、黄精、当归、山药等补气益血的中药,治疗方案
822,自身免疫应答,病因
823,活动性视网膜炎阶段,阶段
824,免疫功能正常者,适用人群
825,免疫功能受抑制者,适用人群
826,治疗 30~60 天,用药剂量
827,治疗一般持续 3周,用药剂量
828,每 3～5 周重复注射一次,用药剂量
829,于病灶周围行三排光凝，中央行融合光凝,治疗方案
830,重复光凝治疗,治疗方案
831,孕期复发的患者,适用人群
832,不能耐受药物治疗的患者,适用人群
833,玻璃体混浊,疾病
834,玻璃体视网膜牵拉,疾病
835,弓形虫性视网膜脉络膜炎,疾病
836,抗弓形虫药物,治疗方案
837,活动性炎症消退之后,阶段
838,积极治疗,治疗方案
839,炎症相关疾病,疾病
840,全身使用糖皮质激素,治疗方案
841,眼周注射糖皮质激素,治疗方案
842,口服泼尼松 1mg/(kg·d),治疗方案
843,玻璃体炎症,疾病
844,低剂量环孢素治疗［2.5mg/(kg·d)］,治疗方案
845,环孢素与其他免疫抑制剂联合治疗,治疗方案
846,2.5mg/(kg·d),用药剂量
847,视网膜下新生血管,疾病
848,视网膜前新生血管,疾病
849,视乳头新生血管,疾病
850,脉络膜视网膜炎,疾病
851,激光光凝,治疗方案
852,交感性眼炎,疾病
853,糖皮质激素滴眼剂和非甾体消炎药滴眼剂点眼治疗手术眼,治疗方案
854,2%后马托品眼膏点眼治疗未手术眼,治疗方案
855,加用糖皮质激素滴眼剂治疗非手术眼，每日点眼 3~4 次,治疗方案
856,泼尼松口服，剂量为 0.5~1mg/(kg·d)，治疗时间应持续半年以上,治疗方案
857,0.5~1mg/(kg·d),用药剂量
858,糖皮质激素滴眼剂和睫状肌麻痹剂（如2%后马托品眼膏）点眼治疗,治疗方案
859,按葡萄膜炎治疗方法治疗,治疗方案
860,眼球穿通伤后交感性眼炎,疾病
861,糖皮质激素，剂量为 1~1.2mg/(kg·d)，维持剂量为 15~20mg/d，治疗时间通常需在 8 个月以上，有些甚至在 1 年或 1 年以上,治疗方案
862,复发性交感性眼炎,疾病
863,慢性交感性眼炎,疾病
864,苯丁酸氮芥 0.05\~0.1mg/(kg·d),治疗方案
865,苯丁酸氮芥联合中药,治疗方案
866,环磷酰胺 1\~2mg/(kg·d),治疗方案
867,环孢素 3\~5mg/(kg·d),治疗方案
868,苯丁酸氮芥与环孢素联合使用,治疗方案
869,苯丁酸氮芥与环磷酰胺联合使用,治疗方案
870,小剂量糖皮质激素联合一种或两种免疫抑制剂,治疗方案
871,对糖皮质激素治疗不敏感,病因
872,慢性化,阶段
873,0.05\~0.1mg/(kg·d),用药剂量
874,1\~2mg/(kg·d),用药剂量
875,3\~5mg/(kg·d),用药剂量
876,中医治疗,治疗方案
877,行气活血、祛瘀止痛等中药,治疗方案
878,气滞血瘀、目络阻滞,病因
879,肝胆湿热,病因
880,肝经风火,病因
881,湿热内阻,病因
882,气阴两虚,病因
883,外伤性,病因类型
884,术后,病因类型
885,桃仁 10g,用药剂量
886,红花 12g,用药剂量
887,赤芍 12g,用药剂量
888,丹参 15g,用药剂量
889,三七粉 6g,用药剂量
890,一般不需治疗,治疗方案
891,急性前葡萄膜炎,疾病
892,严重的前葡萄膜炎,疾病
893,复发性前葡萄膜炎,疾病
894,0.1%地塞米松滴眼剂点眼，15 分钟～1 小时 1次,治疗方案
895,普拉洛芬滴眼剂点眼 1～2 小时 1 次,治疗方案
896,1%～2%阿托品眼膏涂眼 2～3 次后改为 2%后马托品眼膏点眼，每日 1～2 次,治疗方案
897,氟康挫尼松龙 20mg(0.5ml) 后 Tenon 囊下注射,治疗方案
898,泼尼松（30～50mg/d）口服治疗,治疗方案
899,非甾体消炎药口服治疗，如用吲哚美辛（消炎痛）25mg，一日两次,治疗方案
900,低剂量氨甲蝶呤（7.5～15mg/周）治疗,治疗方案
901,硫唑嘌呤口服治疗，剂量为 1～2mg/(kg·d),治疗方案
902,反应性视盘水肿,病因
903,囊样黄斑水肿,病因
904,不能耐受糖皮质激素,病因
905,急性,阶段
906,普拉洛芬滴眼剂点眼，并联合中医辨证施治,治疗方案
907,银花 15g 连翘 12g 黄芩 12g 桑皮 12g 地骨皮 12g 赤芍 12g 白蒺藜 15g 菊花 15g 薄荷 15g 甘草 3g,治疗方案
908,糖皮质激素和非甾体消炎药滴眼剂点眼,治疗方案
909,口服糖皮质激素治疗,治疗方案
910,免疫抑制剂（苯丁酸氮芥、环磷酰胺、环孢素等）治疗,治疗方案
911,梅毒性葡萄膜炎,疾病
912,神经梅毒,疾病
913,急性特发性葡萄膜炎,疾病
914,HLA-B27 抗原相关的前葡萄膜炎,疾病
915,结核性前葡萄膜炎,疾病
916,类内膜病性葡萄膜炎,疾病
917,急性视网膜坏死综合征,疾病
918,转发性中间葡萄膜炎,疾病
919,普鲁卡因青霉素 G 80 万 U，肌肉注射，每天 1 次，连续 10~15 天,治疗方案
920,苯星青霉素 G 240 万 U，肌肉注射，每周 1 次，连续 3 周,治疗方案
921,普鲁卡因青霉素 G 80 万 U，肌肉注射，每日 1 次，连用 3 周,治疗方案
922,青霉素 G 1800 万 U~2400 万 U/日静脉滴注，连用 10~14 天，联合苯星青霉素 G 240 万 U 肌肉注射，每周 1 次，连用 3 周,治疗方案
923,四环素或红霉素 0.5g 口服，每日 4 次,治疗方案
924,强力霉素 100mg 口服，1 日两次,治疗方案
925,睫状肌麻痹剂滴眼剂点眼,治疗方案
926,梅毒螺旋体感染,病因
927,一期梅毒,阶段
928,二期梅毒,阶段
929,早期潜伏梅毒,阶段
930,四期梅毒,阶段
931,晚期潜伏梅毒,阶段
932,青霉素过敏者,适用人群
933,脉络膜视网膜,发病部位
934,多发性硬化,疾病
935,柳皮质激素,治疗方案
936,氮甲蝶呤,治疗方案
937,泼尼松口服治疗视神经炎,治疗方案
938,静脉注射大量的甲基泼尼松龙,治疗方案
939,糖皮质激素口服治疗中间葡萄膜炎，初始剂量为 1-1.2mg/(kg·d)，约 10 天~2周后逐渐减量,治疗方案
